server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;15.0;0;15;15.0;13.0
3;2;2.0;12.0;1;20;11.0;10.0
4;3;3.0;12.0;6;18;7.0;9.0
5;3;3.0;13.0;3;15;9.0;10.0
6;3;3.0;9.0;5;28;9.0;6.0
7;3;3.0;32.0;2;13;29.0;29.0
8;5;5.0;17.0;7;1;12.0;12.0
9;5;5.0;12.0;9;9;6.0;7.0
10;5;5.0;13.0;14;28;7.0;8.0
12;5;5.0;8.0;13;17;3.0;3.0
15;5;5.0;12.0;12;27;6.0;7.0
16;5;5.0;16.0;8;13;7.0;11.0
17;5;5.0;9.0;10;23;4.0;4.0
18;5;5.0;21.0;15;15;13.0;16.0
19;5;5.0;20.0;11;18;15.0;15.0
12;8;8.0;14.0;27;29;2.0;6.0
17;9;9.0;19.0;30;17;10.0;10.0
6;9;9.0;20.0;28;7;10.0;11.0
2;9;9.734863979252541;10.734863979252541;29;27;4.0;1.0
2;8;10.734863979252541;15.734863979252541;20;2;5.0;5.0
9;9;12.0;13.0;31;4;1.0;1.0
15;9;12.0;19.0;32;28;6.0;7.0
4;8;12.0;13.0;24;7;4.0;1.0
3;8;12.0;14.0;23;24;2.0;2.0
13;8;12.61210767046214;17.61210767046214;26;23;3.0;5.0
1;8;12.890558575984155;27.890558575984155;19;5;16.0;15.0
9;7;13.0;19.0;17;24;6.0;6.0
10;13;13.0;15.0;33;8;3.0;2.0
4;8;13.0;17.0;25;7;4.0;4.0
5;8;13.0;17.0;18;20;4.0;4.0
12;14;14.0;16.0;34;17;3.0;2.0
3;7;14.0;25.0;16;5;12.0;11.0
11;14;14.305533169556984;15.305533169556984;37;15;4.0;1.0
10;15;15.0;16.0;39;14;1.0;1.0
0;14;15.0;23.0;36;17;9.0;8.0
11;15;15.305533169556984;30.305533169556984;40;0;15.0;15.0
2;15;15.734863979252541;16.73486397925254;38;16;1.0;1.0
16;15;16.0;17.0;42;27;1.0;1.0
10;14;16.0;36.0;35;1;19.0;20.0
12;15;16.0;22.0;41;3;5.0;6.0
2;8;16.73486397925254;37.73486397925254;21;13;20.0;20.999999999999996
8;17;17.0;38.0;43;20;22.0;21.0
14;20;20.0;32.0;49;13;12.0;12.0
16;20;20.0;26.0;50;13;7.0;6.0
4;20;20.0;24.0;51;2;3.0;4.0
5;20;20.0;23.0;47;12;1.0;3.0
9;20;20.0;23.0;45;23;6.0;3.0
17;20;20.0;25.0;48;23;4.0;5.0
15;20;20.0;48.0;46;0;28.0;28.0
19;23;23.0;38.0;53;15;15.0;15.0
18;23;23.0;28.0;56;28;2.0;5.0
5;20;23.0;25.0;44;25;4.0;2.0
9;23;23.0;43.0;55;17;21.0;20.0
12;23;23.0;44.0;54;21;21.0;21.0
6;24;24.0;45.0;57;24;20.0;21.0
4;24;24.0;47.0;58;12;23.0;23.0
0;24;24.0;35.0;59;9;12.0;11.0
17;25;25.0;43.0;60;22;17.0;18.0
1;28;28.0;55.0;61;16;26.0;27.0
16;28;28.0;42.0;65;25;11.0;14.0
5;28;28.0;33.0;66;25;4.0;5.0
18;28;28.0;37.0;63;10;8.0;9.0
3;28;28.0;39.0;64;6;9.0;11.0
13;28;30.161470561434363;46.16147056143436;62;7;16.0;16.0
11;31;31.0;49.0;68;21;16.0;18.0
14;32;32.0;40.0;71;18;7.0;8.0
7;31;32.0;39.0;67;26;3.0;7.0
5;32;33.0;37.0;69;25;4.0;4.0
0;35;35.0;43.0;72;17;9.0;8.0
10;35;36.0;42.0;73;21;7.0;6.0
5;32;37.0;40.0;70;0;4.0;3.0
